                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    131,                0.44354,                0.31882,                0.83617,                 0.9894,                      1,                  0.995,                0.94804,                0.37967,                0.27854,                0.80533,             0.00080883,             0.00080883,             0.00080883
                    132,                0.43411,                0.29719,                0.82182,                 0.9894,                      1,                  0.995,                0.94804,                0.37967,                0.27854,                0.80533,             0.00080223,             0.00080223,             0.00080223
                    133,                0.54502,                0.34096,                0.85871,                0.99017,                      1,                  0.995,                0.95706,                0.39482,                0.27788,                0.80774,             0.00079563,             0.00079563,             0.00079563
                    134,                0.48977,                0.31571,                0.84921,                0.99017,                      1,                  0.995,                0.95706,                0.39482,                0.27788,                0.80774,             0.00078902,             0.00078902,             0.00078902
                    135,                0.42995,                0.30862,                0.81432,                0.99005,                      1,                  0.995,                0.95644,                0.35825,                0.26684,                0.80264,             0.00078242,             0.00078242,             0.00078242
                    136,                0.45965,                 0.3065,                0.84017,                0.99005,                      1,                  0.995,                0.95644,                0.35825,                0.26684,                0.80264,             0.00077582,             0.00077582,             0.00077582
                    137,                 0.5064,                0.34007,                 0.8363,                0.98651,                      1,                0.99424,                0.96763,                0.34174,                0.26511,                0.80017,             0.00076922,             0.00076922,             0.00076922
                    138,                0.41108,                0.28772,                0.83521,                0.98651,                      1,                0.99424,                0.96763,                0.34174,                0.26511,                0.80017,             0.00076262,             0.00076262,             0.00076262
                    139,                 0.4416,                0.30007,                0.81851,                0.98767,                      1,                0.99424,                0.96959,                0.33197,                 0.2606,                0.79803,             0.00075602,             0.00075602,             0.00075602
                    140,                0.39156,                0.29213,                0.81964,                0.98767,                      1,                0.99424,                0.96959,                0.33197,                 0.2606,                0.79803,             0.00074942,             0.00074942,             0.00074942
